voter_id,dim1,dim2,dim3,jméno,kandidátka,klub,mp_id,name,party,datum
322,6.693392954052865,-1.4770705621239746,-2.816584478971556,,,,322.0,Ladislav Chlupáč,ODS,2.0
323,7.140425311434156,-1.4439737048828527,-3.322933647063707,,,,323.0,Raduan Nwelati,ODS,2.0
324,-0.5192644630499975,-2.488894185295067,-5.061030707527575,,,,324.0,Zdeněk Hraba,STAN,2.0
325,7.107906605681136,-1.9957599739322782,-3.0112032728908953,,,,325.0,Jan Tecl,ODS+STAN+STO,2.0
326,7.545729833292977,-1.566100148173441,-3.305443218247439,,,,326.0,Martin Červíček,ODS,2.0
327,6.632805903212931,-0.3775076227667224,-1.8014870521423072,,,,327.0,Michal Kortyš,ODS,2.0
328,-1.59584799598154,-0.5649880033441397,1.2008004472086935,,,,328.0,Hana Žáková,STAN,2.0
329,7.675123517133318,-2.575201310183358,-5.085253532159198,,,,329.0,Rostislav Koštial,ODS,2.0
330,-5.782355991892786,-4.31383888721806,2.6913704440269046,,,,330.0,Mikuláš Bek,ZelODSSTANTOP09,2.0
331,7.245500239949149,-0.9580480520150467,-2.830040289272622,,,,331.0,Jitka Chalánková,NK,2.0
332,3.8464091898962245,7.686643989247075,-3.1019765345172843,,,,332.0,Miroslav Adámek,ANO,2.0
333,0.9430479114387009,-1.6945095268678274,1.5117026018023085,,,,333.0,Herbert Pavera,ODS+STAN+TOP 09,2.0
334,-6.767274935995737,-3.968753037092736,1.3791860772855071,,,,334.0,David Smoljak,STAN+Piráti+TOP,2.0
335,7.216328144978543,-1.0123537395426385,-0.68141411287137,,,,335.0,Hynek Hanza,ODS,2.0
336,-8.092539134955164,-3.784241578244398,-6.094542667606871,,,,336.0,Miroslav Plevný,STAN,2.0
337,-6.101552410926716,-3.932961333739888,-4.184976654143465,,,,337.0,Ivo Trešl,STAN,2.0
339,6.451540865130609,1.4535140650151,4.802982320650725,,,,339.0,Tomáš Fiala,ODS,2.0
340,7.920441180005738,2.427608296181719,2.6256833043468304,,,,340.0,Jaroslav Chalupský,Svobodní,2.0
341,-6.016243825643616,-3.7544359515395396,-5.9221738336251075,,,,341.0,Petr Štěpánek,STAN,2.0
342,6.584984967156741,0.44535793217048253,3.242593003433351,,,,342.0,Miroslava Němcová,ODS+STAN+TOP 09,2.0
343,-7.787228139241117,-5.0120804671107795,-4.009894312538793,,,,343.0,Adéla Šípová,Piráti,2.0
344,-8.720725185112991,-3.12262972648543,-5.407890687953544,,,,344.0,Pavel Kárník,STAN,2.0
345,-5.562506170560793,-5.72466235135186,-1.599634651291025,,,,345.0,Jan Holásek,HDK+TOP+SE+Z+LE,2.0
346,3.7204171244288275,-0.8490008455714292,3.5472862810781236,,,,346.0,Jan Grulich,TOP 09+LES,2.0
347,0.48116913738707046,1.9509562795005086,4.457747544551757,,,,347.0,Josef Klement,KDU-ČSL,2.0
348,3.0216634378248295,-1.4500398023986536,3.2755903603212717,,,,348.0,Tomáš Třetina,ODS+STAN+TOP 09,2.0
349,-8.834443010982312,-7.177695214246591,-5.581667310237192,,,,349.0,Karel Zitterbart,STAN,2.0
350,6.223847718455913,0.859659796886753,4.618320337500239,,,,350.0,Roman Kraus,ODS+TOP 09,2.0
351,-6.155587380354301,-4.795264606222506,-4.257536359283594,,,,351.0,Marek Ošťádal,STAN,2.0
352,-0.5169331584663588,0.2568969645263809,-1.120168356079452,,,,352.0,Helena Pešatová,STAN,2.0
353,5.970675121504274,0.9140400408954218,3.8886959865787727,,,,353.0,Ondřej Šimetka,ODS,2.0
354,0.35684671599650797,2.488606768841202,3.722302816605257,,,,354.0,Josef Bazala,KDU-ČSL,2.0
63,-4.7598502764236725,-0.04364891875978073,2.420636718175248,,,,63.0,Jitka Seitlová,KDU-ČSL,3.0
92,3.683937261776679,6.533063328580487,0.34373559808769666,,,,92.0,Jaroslav Doubrava,S.cz,3.0
134,3.2821359091734204,6.381633981751304,-0.5144109041343601,,,,134.0,Ondřej Feber,ANO,3.0
169,-2.832705160602933,-4.372124471434674,-3.2440772359666883,,,,169.0,Jan Horník,STAN,3.0
171,6.892229695608191,0.9824601678279619,0.5336037444311045,,,,171.0,Tomáš Jirsa,ODS,3.0
172,4.103480539175671,-0.7207133553087561,-0.8643075935671435,,,,172.0,Jiří Oberfalzer,KDU+ODS+TOP 09,3.0
206,1.5576339556027154,5.61935518239466,1.6485957208258721,,,,206.0,Petr Vícha,ČSSD,3.0
207,1.4393515208583962,3.5980896891986087,0.08634531803679643,,,,207.0,Jiří Čunek,KDU-ČSL,3.0
233,-3.1964034913965493,-3.0653229607118355,-4.0746832782048115,,,,233.0,Alena Dernerová,SD-SN,3.0
239,2.090167424390457,6.647616316176224,0.4676590261392771,,,,239.0,Jaromír Strnad,ČSSD,3.0
240,-6.155208659360939,-0.30610683036713554,3.7197728954970626,,,,240.0,Miluše Horská,KDU-ČSL+Nestran,3.0
241,3.8168555297803777,4.448156514643068,1.5954293537695956,,,,241.0,Petr Šilar,KDU-ČSL,3.0
243,6.056153007784605,0.78657852693246,2.456908384132143,,,,243.0,Miloš Vystrčil,KDU+ODS+TOP 09,3.0
244,-2.2817143833883136,4.6414153968473855,0.16663294415961047,,,,244.0,Jan Žaloudík,ČSSD,3.0
268,5.0385092555857955,1.735548075102886,-2.2271005878803627,,,,268.0,Jaroslav Zeman,ODS,3.0
270,-1.7778211115799374,-2.807565328043669,-3.696851400031916,,,,270.0,Leopold Sulovský,Ostravak,3.0
272,0.46599212197309436,2.7590628349170627,-0.7030790346869177,,,,272.0,Patrik Kunčar,KDU-ČSL,3.0
275,7.410982259922223,1.4425034102333236,-0.011763198629984267,,,,275.0,Lumír Aschenbrenner,ODSTOPKDUADSMon,3.0
278,-10.012714410968648,-5.129318356048763,-3.1294986550604555,,,,278.0,Václav Láska,SEN 21,3.0
281,-3.473598177323941,-3.5901573415292427,-5.7242065525433325,,,,281.0,Zbyněk Linhart,STAN+SLK,3.0
282,0.37438148599709836,-2.1433967269645304,-3.7875645264896365,,,,282.0,Jiří Vosecký,STAN+SLK,3.0
294,-4.813936452083074,-3.7114883185789567,-3.3607390700903323,,,,294.0,Václav Chaloupek,OPAT,3.0
295,2.1330630209673744,6.918816437027488,0.6576405466374688,,,,295.0,Jaroslav Větrovský,ANO 2011,3.0
296,-8.950486041850786,-1.1589292404450677,-1.95042868802398,,,,296.0,Ladislav Kos,KDUSZ+HPP11+Pir,3.0
297,-6.493931238783313,0.5759575920133487,3.0965439375062935,,,,297.0,Renata Chmelová,KDU+Pir+DPD+LES,3.0
298,-3.7899795987654348,-3.152966024090885,-3.2911956737404093,,,,298.0,Jiří Růžička,KDU+ODS+STA+TOP,3.0
299,-5.469229728138928,-2.676931173119551,-4.372510545766372,,,,299.0,Petr Holeček,STAN,3.0
300,1.22155963652164,-1.9146647018406306,-3.4243858608331927,,,,300.0,Michael Canov,SLK,3.0
301,6.262611548755197,0.3181597720646259,3.5842684836352228,,,,301.0,Tomáš Czernin,KDU+ODS+TOP 09,3.0
302,-3.396941728431186,1.6130213670356248,5.069780246707743,,,,302.0,Jaromíra Vítková,KDU+ODS+TOP 09,3.0
303,3.52138489748832,6.594965963155382,1.7856476684331348,,,,303.0,Jiří Dušek,ČSSDODSVasFaktB,3.0
304,-2.9796633414079188,2.0474323844179954,5.512593586880587,,,,304.0,Lumír Kantor,KDU+ODS+TOP 09,3.0
305,2.273122881534727,7.998323823066607,0.7041687316722102,,,,305.0,Ladislav Václavec,ANO,3.0
306,-8.432982825398156,-3.281779392503606,1.9187088156833259,,,,306.0,Petr Orel,KDUČSLSZ,3.0
307,7.870128991133615,1.0963275906911836,2.0762394680743683,,,,307.0,Zdeněk Nytra,KDU+ODS+TOP 09,3.0
308,-0.0601090551508919,5.989458506757769,-2.4756443767804748,,,,308.0,Jiří Cieńciała,"""OSN""",3.0
309,-2.6791074383497118,1.9830159697623824,5.159061852027578,,,,309.0,Šárka Jelínková,KDU-ČSL,3.0
310,-2.9890170969019665,2.323389442415435,5.261855644679626,,,,310.0,Anna Hubáčková,KDU-ČSL,3.0
311,-2.068954899093413,-1.8520164826931593,-2.2443534007272095,,,,311.0,Jan Sobotka,STAN,3.0
312,5.075118546318425,1.65624272368943,2.0699174682544794,,,,312.0,Tomáš Goláň,SEN 21,3.0
313,-2.1241504073098882,-1.1185372800560234,0.33935578025509494,,,,313.0,Jiří Drahoš,KDU+Z+STAN+TOP,3.0
314,-8.248322845676839,-4.2785934576315166,-3.6606082861369202,,,,314.0,Miroslav Balatka,STAN,3.0
315,-9.384795142403615,-3.99133936209296,-1.7754407315013818,,,,315.0,Přemysl Rabas,SEN 21,3.0
316,6.975804218893313,0.18596952072353476,2.2397720792884264,,,,316.0,Pavel Karpíšek,ODS,3.0
317,8.440435227892246,1.6388888323290407,2.804406499808935,,,,317.0,Vladislav Vilímec,ODS,3.0
318,6.478702106905558,-0.512127218210326,0.27968193693932436,,,,318.0,Ladislav Faktor,NK,3.0
319,1.5486480483332201,-2.061225191213513,0.9497743107352133,,,,319.0,Pavel Fischer,NK,3.0
320,-9.754388385333234,-3.349102753340754,-3.2302775100009837,,,,320.0,Lukáš Wagenknecht,Piráti,3.0
321,-7.862102811414061,-3.22764067256546,-4.154376028703284,,,,321.0,Marek Hilšer,MHS,3.0
322,5.3713980624219175,0.012273932164792924,0.7892301103460237,,,,322.0,Ladislav Chlupáč,ODS,3.0
323,7.047265331461968,0.7246888262424344,1.802758896938578,,,,323.0,Raduan Nwelati,ODS,3.0
324,-2.362745026959397,-1.8560274694786794,-4.911362810132238,,,,324.0,Zdeněk Hraba,STAN,3.0
325,6.389687290404159,1.2190189999899064,2.145475687371054,,,,325.0,Jan Tecl,ODS+STAN+STO,3.0
326,7.1653066255070925,1.3332274136948348,1.8767733514286724,,,,326.0,Martin Červíček,ODS,3.0
327,6.941862745415519,0.21237332244403562,1.392370601768413,,,,327.0,Michal Kortyš,ODS,3.0
328,-3.2313408256716536,-1.009022501933457,-2.4053279699648376,,,,328.0,Hana Žáková,STAN,3.0
329,7.463559562181378,0.2162725962870236,1.4388540676546586,,,,329.0,Rostislav Koštial,ODS,3.0
330,-6.397164246756922,-3.3611934989165806,-0.8288641509914528,,,,330.0,Mikuláš Bek,ZelODSSTANTOP09,3.0
331,8.380535227290592,1.0114734727457522,2.7757336289507775,,,,331.0,Jitka Chalánková,NK,3.0
332,1.2189443460076503,5.61007245040609,0.030653182984180915,,,,332.0,Miroslav Adámek,ANO,3.0
333,4.748737924892223,0.5056193961147779,3.7909182681641407,,,,333.0,Herbert Pavera,ODS+STAN+TOP 09,3.0
334,-8.28241340200821,-4.52867911061515,-2.748089321867986,,,,334.0,David Smoljak,STAN+Piráti+TOP,3.0
335,6.780947293482596,0.4612976916303976,1.0953526304831023,,,,335.0,Hynek Hanza,ODS,3.0
336,-4.651914210555986,-2.444642677978505,-5.223375525159959,,,,336.0,Miroslav Plevný,STAN,3.0
337,-5.167718737802437,-2.6493725688243495,-2.7494260533495525,,,,337.0,Ivo Trešl,STAN,3.0
339,7.194718958788917,0.8127981697204295,3.017493348257316,,,,339.0,Tomáš Fiala,ODS,3.0
340,6.733155487699658,0.15755795563359912,1.3499883234578784,,,,340.0,Jaroslav Chalupský,Svobodní,3.0
341,-1.4209143163510203,-2.250479523093923,-4.208481324629614,,,,341.0,Petr Štěpánek,STAN,3.0
342,5.652247980321602,1.6353264970291876,3.0028602807510354,,,,342.0,Miroslava Němcová,ODS+STAN+TOP 09,3.0
343,-9.521167201402108,-3.1475955467979255,-2.130072413082262,,,,343.0,Adéla Šípová,Piráti,3.0
344,-6.527509889754569,-2.451939520723859,-3.1488197147343056,,,,344.0,Pavel Kárník,STAN,3.0
345,-6.5084367841562845,-2.1947710128660622,0.5662604345826454,,,,345.0,Jan Holásek,HDK+TOP+SE+Z+LE,3.0
346,4.821564639720729,0.15166560334283494,2.6823501376608214,,,,346.0,Jan Grulich,TOP 09+LES,3.0
347,-2.164733997112654,2.2112604257218944,4.110369405106118,,,,347.0,Josef Klement,KDU-ČSL,3.0
348,6.399782651104382,-0.04668710518501795,3.061695490082948,,,,348.0,Tomáš Třetina,ODS+STAN+TOP 09,3.0
349,-7.292158709673972,-3.357542710734658,-2.9477430148323527,,,,349.0,Karel Zitterbart,STAN,3.0
350,7.2257219959130055,0.4633793710273859,2.962579761015391,,,,350.0,Roman Kraus,ODS+TOP 09,3.0
351,-6.731837405277208,-4.021592452296081,-3.339229398492604,,,,351.0,Marek Ošťádal,STAN,3.0
352,-2.7556831400436343,-2.552916180114302,-3.0683422235875835,,,,352.0,Helena Pešatová,STAN,3.0
353,3.428833875777633,0.5546214645527331,3.8840533097774674,,,,353.0,Ondřej Šimetka,ODS,3.0
354,-2.1634232878355575,2.9594490183546305,4.244391962024308,,,,354.0,Josef Bazala,KDU-ČSL,3.0
63,-4.066117142363534,-1.9181142039799857,1.8225508081985269,,,,63.0,Jitka Seitlová,KDU-ČSL,4.0
92,3.0405546050141625,3.5872729511201773,1.3168265298737467,,,,92.0,Jaroslav Doubrava,S.cz,4.0
134,1.3590507999978483,4.344139040912025,-1.1465393814514848,,,,134.0,Ondřej Feber,ANO,4.0
169,-0.9763180806062188,0.8940984421035028,-3.341463173389922,,,,169.0,Jan Horník,STAN,4.0
171,5.76348514888741,0.9159654730787706,-2.370924911950798,,,,171.0,Tomáš Jirsa,ODS,4.0
172,5.081579818891813,-0.7007555444669579,-0.47908078542600263,,,,172.0,Jiří Oberfalzer,KDU+ODS+TOP 09,4.0
194,5.0892635747041455,0.9449831729774623,-1.9575487780752736,,,,194.0,Tomáš Töpfer,KDU+ODS+TOP 09,4.0
206,1.7818205927674506,6.171694931887035,-2.5363375501029553,,,,206.0,Petr Vícha,ČSSD,4.0
207,0.9529159590045356,2.3723210303315487,-2.102146959798928,,,,207.0,Jiří Čunek,KDU-ČSL,4.0
233,-4.046405284473315,0.04869792176624672,-2.4041725351144225,,,,233.0,Alena Dernerová,SD-SN,4.0
239,0.180279119552716,4.16253311396592,-2.5791178134769823,,,,239.0,Jaromír Strnad,ČSSD,4.0
240,-4.179748560461747,-2.4949966976029843,4.132518804648768,,,,240.0,Miluše Horská,KDU-ČSL+Nestran,4.0
241,-8.2254913858886,-2.0970153535102303,1.2668433736283475,,,,241.0,Petr Šilar,KDU-ČSL,4.0
243,1.05284452909611,-1.2494124402032858,1.9081426735389728,,,,243.0,Miloš Vystrčil,KDU+ODS+TOP 09,4.0
244,3.230796911236244,6.169220673791959,-3.095708996144747,,,,244.0,Jan Žaloudík,ČSSD,4.0
268,5.500093006926771,0.5654543529557161,-3.3946258039298343,,,,268.0,Jaroslav Zeman,ODS,4.0
270,-4.788254337027198,-1.0811504347920218,-2.376074755879619,,,,270.0,Leopold Sulovský,Ostravak,4.0
272,-0.5996364135493865,1.9843608293047494,-0.24591696650799486,,,,272.0,Patrik Kunčar,KDU-ČSL,4.0
275,5.72232806588091,0.0016988361717875616,0.22654440019966424,,,,275.0,Lumír Aschenbrenner,ODSTOPKDUADSMon,4.0
278,-5.306918923118001,-1.9092678348088346,-2.443109348968562,,,,278.0,Václav Láska,SEN 21,4.0
281,-4.036732781764313,-1.41842293703369,-5.333188549805282,,,,281.0,Zbyněk Linhart,STAN+SLK,4.0
282,-3.2337736175512464,-1.646241414923581,-1.4300315445410152,,,,282.0,Jiří Vosecký,STAN+SLK,4.0
294,-0.6790534328442562,-2.12976869520261,-0.45819141936474056,,,,294.0,Václav Chaloupek,OPAT,4.0
295,0.29815044138268987,4.286024744139441,-1.9954252043548364,,,,295.0,Jaroslav Větrovský,ANO 2011,4.0
296,-5.698436324186875,-0.920270621252636,-1.6578982000334708,,,,296.0,Ladislav Kos,KDUSZ+HPP11+Pir,4.0
297,-4.961611329950423,-3.902102745364073,2.589658443847103,,,,297.0,Renata Chmelová,KDU+Pir+DPD+LES,4.0
298,-2.9169639461112724,-0.715418482600028,-2.4814255203749975,,,,298.0,Jiří Růžička,KDU+ODS+STA+TOP,4.0
299,-3.9364987752682676,-1.5988176504143623,-0.6942348161692589,,,,299.0,Petr Holeček,STAN,4.0
300,-0.5369629742492843,1.7966800311274953,-3.8492777714907778,,,,300.0,Michael Canov,SLK,4.0
301,3.3422227732574843,-1.3667374969514596,4.4011560994737575,,,,301.0,Tomáš Czernin,KDU+ODS+TOP 09,4.0
302,-3.535328806204259,-0.7382438183202326,3.1506011245537646,,,,302.0,Jaromíra Vítková,KDU+ODS+TOP 09,4.0
303,2.2002415469799503,4.770262013286316,-0.6878215169764634,,,,303.0,Jiří Dušek,ČSSDODSVasFaktB,4.0
304,-3.530527160197846,-1.3592528649937934,3.1128870555036894,,,,304.0,Lumír Kantor,KDU+ODS+TOP 09,4.0
305,2.228671043778011,5.699219603013162,-3.9170257179200676,,,,305.0,Ladislav Václavec,ANO,4.0
306,-5.4422510700664555,-1.5943140493200478,-1.0582197392318036,,,,306.0,Petr Orel,KDUČSLSZ,4.0
307,6.16632388177964,-0.512774977153848,3.1924758135411317,,,,307.0,Zdeněk Nytra,KDU+ODS+TOP 09,4.0
308,2.4267981079268846,5.22233793905259,-0.8616905309324061,,,,308.0,Jiří Cieńciała,"""OSN""",4.0
309,-1.1907457100636707,-1.19191464841473,3.7606844090897993,,,,309.0,Šárka Jelínková,KDU-ČSL,4.0
310,-1.7752436516192027,-3.447637069482129,4.244008011435702,,,,310.0,Anna Hubáčková,KDU-ČSL,4.0
311,-1.6578113994638144,-1.9024092006979283,1.522600957671543,,,,311.0,Jan Sobotka,STAN,4.0
312,3.3952668528307575,-0.8776842248975801,1.987707630234015,,,,312.0,Tomáš Goláň,SEN 21,4.0
313,-2.665435783436242,-2.7895289028303663,0.04600350484018904,,,,313.0,Jiří Drahoš,KDU+Z+STAN+TOP,4.0
314,-4.257602367259775,-4.652084610427471,-0.3460041644333488,,,,314.0,Miroslav Balatka,STAN,4.0
315,-6.31063943233484,-1.6885223530601112,-0.48036704474509306,,,,315.0,Přemysl Rabas,SEN 21,4.0
316,6.1478211714362665,0.9694358618153381,-1.9192028799851581,,,,316.0,Pavel Karpíšek,ODS,4.0
317,5.593960533788298,1.1992554172810395,0.7410470578907074,,,,317.0,Vladislav Vilímec,ODS,4.0
318,5.38583118480228,0.40807697488428424,-2.508698512401527,,,,318.0,Ladislav Faktor,NK,4.0
319,0.11315640415585493,-0.3974136221869684,0.47217902071603907,,,,319.0,Pavel Fischer,NK,4.0
320,-6.806158885329372,-1.9257331328265488,-1.1217428751807244,,,,320.0,Lukáš Wagenknecht,Piráti,4.0
321,-5.9423040144907855,-1.5470794984123712,-3.253578966678493,,,,321.0,Marek Hilšer,MHS,4.0
322,3.0799165435451945,-0.5930243146449667,4.2159690296383046,,,,322.0,Ladislav Chlupáč,ODS,4.0
323,6.663186472616614,-0.43546035229640656,2.7748204318940326,,,,323.0,Raduan Nwelati,ODS,4.0
324,-1.0502308574897345,0.5867977822240525,-1.4937415561248484,,,,324.0,Zdeněk Hraba,STAN,4.0
325,4.815402718662121,0.6804493002062445,3.1413815758973342,,,,325.0,Jan Tecl,ODS+STAN+STO,4.0
326,5.903184604412276,1.795007351217791,0.1970169861202482,,,,326.0,Martin Červíček,ODS,4.0
327,5.49969581055987,-0.9780986662660179,2.902914500001492,,,,327.0,Michal Kortyš,ODS,4.0
328,-4.4923046923502215,-2.6009910593066206,-1.6545913460720019,,,,328.0,Hana Žáková,STAN,4.0
329,4.542808796003519,0.3961546259306169,1.0054056841352632,,,,329.0,Rostislav Koštial,ODS,4.0
330,-7.05480119840634,-2.9031497745008776,1.9594227181635187,,,,330.0,Mikuláš Bek,ZelODSSTANTOP09,4.0
331,6.112917944447188,1.0290190461312425,2.2493715812089032,,,,331.0,Jitka Chalánková,NK,4.0
332,2.683023285808304,4.981790951887695,-3.503769827113501,,,,332.0,Miroslav Adámek,ANO,4.0
333,3.6999329028398833,-0.6551012095214527,3.868414567549661,,,,333.0,Herbert Pavera,ODS+STAN+TOP 09,4.0
334,-5.3401406985675735,-3.395599675609469,-0.504547283897649,,,,334.0,David Smoljak,STAN+Piráti+TOP,4.0
335,5.983896932491467,1.6204373467132587,-2.3259680442467894,,,,335.0,Hynek Hanza,ODS,4.0
336,-1.5799570047994553,-2.2144466714919173,-1.3661494080940955,,,,336.0,Miroslav Plevný,STAN,4.0
337,-5.37770416552227,-1.195462211100283,-0.8239764333827453,,,,337.0,Ivo Trešl,STAN,4.0
339,2.0586360035621336,-0.45734362792218236,4.4178301588123725,,,,339.0,Tomáš Fiala,ODS,4.0
340,4.751211808382275,1.2105731454078459,-1.9726134884694575,,,,340.0,Jaroslav Chalupský,Svobodní,4.0
341,-1.4165765393071752,1.5603537980702487,-3.613989459529447,,,,341.0,Petr Štěpánek,STAN,4.0
342,4.041111430825076,0.24255569502606056,0.26019467716559014,,,,342.0,Miroslava Němcová,ODS+STAN+TOP 09,4.0
343,-7.224851345840358,-1.1146053170691201,-1.1744406742641582,,,,343.0,Adéla Šípová,Piráti,4.0
344,-4.839406648236515,0.054397951710769395,-0.8749987258615886,,,,344.0,Pavel Kárník,STAN,4.0
345,-5.1903799365314,0.26400210902077315,-1.478298713408197,,,,345.0,Jan Holásek,HDK+TOP+SE+Z+LE,4.0
346,3.9445454081106575,0.27361081997162384,3.1698174974004654,,,,346.0,Jan Grulich,TOP 09+LES,4.0
347,-1.7760423430941623,-1.6208020974178836,3.0491868785257026,,,,347.0,Josef Klement,KDU-ČSL,4.0
348,4.032616182897307,-0.17031799698150712,4.120780929337987,,,,348.0,Tomáš Třetina,ODS+STAN+TOP 09,4.0
349,-3.687847318764276,-1.6956049981208685,0.7045774377148692,,,,349.0,Karel Zitterbart,STAN,4.0
350,4.563609101204685,-0.6344653294906213,3.5726437983048993,,,,350.0,Roman Kraus,ODS+TOP 09,4.0
351,-5.138856376611924,-0.8064521873129901,-0.7835154230320709,,,,351.0,Marek Ošťádal,STAN,4.0
352,-4.809267269311995,0.32431312931173834,-1.5944283312555212,,,,352.0,Helena Pešatová,STAN,4.0
353,2.941526946002793,-0.8803299290740653,3.4688481576671837,,,,353.0,Ondřej Šimetka,ODS,4.0
354,-2.372692284200542,0.5032861233682634,2.9797897921230927,,,,354.0,Josef Bazala,KDU-ČSL,4.0
355,-4.890138550991181,-0.007512141930690028,-2.046030867735352,,,,355.0,Petr Fiala,KDU-ČSL+SproK,4.0
356,4.883559684003008,7.383388538809124,-1.8138219661278734,,,,356.0,Věra Procházková,ANO,4.0
357,5.854341233370969,-0.5583119130728004,0.6504215868889733,,,,357.0,Jan Paparega,ProMOST,4.0
358,6.765785717246211,1.1105802960964346,-6.352517878392898,,,,358.0,Daniela Kovářová,NK,4.0
359,5.355189794329065,0.7855752937626401,4.048584152788131,,,,359.0,Marek Slabý,KDUODST2020TOP,4.0
361,5.68135430660956,2.148577405573759,2.7970952202730066,,,,361.0,Jan Pirk,KDU+ODS+TOP 09,4.0
362,0.3115537405719249,-0.15861898207615407,-2.1072130013878523,,,,362.0,Hana Kordová Marvanová,KDU+ODS+TOP 09,4.0
363,5.792811805971355,2.8074117997185177,4.078672859053427,,,,363.0,Jarmila Smotlachová,ODS,4.0
364,-7.47805451290504,-2.4762241680824335,-0.2867701111465927,,,,364.0,Martin Krsek,SEN 21,4.0
365,-5.580614671832705,-0.4710729194271049,3.0721986068079867,,,,365.0,Bohuslav Procházka,KDU-ČSL,4.0
366,-4.137263990614386,0.8606795064272851,2.6261850669481435,,,,366.0,Ivana Váňová,KDU+ODS+TOP 09,4.0
367,1.0229006161152148,6.028007491446746,-7.422631433824773,,,,367.0,Zdeněk Matušek,ČSSD+ANO,4.0
368,-0.10556111789658339,-0.3651610958866011,-4.034590885965592,,,,368.0,Jana Zwyrtek Hamplová,NEZ,4.0
369,-3.9289642274705523,2.0331243870613696,0.7342772279521896,,,,369.0,Eva Rajchmanová,KDU+ODS+TOP 09,4.0
63,-5.180630073720229,0.9055717012387412,-1.6941322627375,,,,63.0,Jitka Seitlová,KDU-ČSL,5.0
134,-5.957211835532223,4.841597489956971,-7.236362172564774,,,,134.0,Ondřej Feber,ANO,5.0
171,8.168782858030118,-3.9509697463021127,2.7525088779370592,,,,171.0,Tomáš Jirsa,ODS,5.0
172,4.87196954789583,-1.6687494664243219,3.4240885680075666,,,,172.0,Jiří Oberfalzer,KDU+ODS+TOP 09,5.0
194,5.353804467541765,-2.6986276452972824,5.094300195980092,,,,194.0,Tomáš Töpfer,KDU+ODS+TOP 09,5.0
206,-6.098870378179414,7.438747035443428,-5.503882177397806,,,,206.0,Petr Vícha,ČSSD,5.0
207,2.4516234204961243,2.693948477343706,-0.6096353846007885,,,,207.0,Jiří Čunek,KDU-ČSL,5.0
240,-6.618618596013024,3.1313538869872084,-2.113917998567995,,,,240.0,Miluše Horská,KDU-ČSL+Nestran,5.0
243,6.43201088653245,-4.543306826647869,5.864633386454552,,,,243.0,Miloš Vystrčil,KDU+ODS+TOP 09,5.0
268,6.143890507355941,-0.7998862269353351,-2.376872672790308,,,,268.0,Jaroslav Zeman,ODS,5.0
270,-4.313516755583502,0.9849266973225873,-2.6773995804169304,,,,270.0,Leopold Sulovský,Ostravak,5.0
272,1.3355621661035242,-0.4055298976501983,0.9249974056114587,,,,272.0,Patrik Kunčar,KDU-ČSL,5.0
275,6.345205877962918,-3.059728762104866,1.9197163661226522,,,,275.0,Lumír Aschenbrenner,ODSTOPKDUADSMon,5.0
278,-8.750412055305768,2.880081589308889,-6.767262473554351,,,,278.0,Václav Láska,SEN 21,5.0
281,-3.3253939392643725,0.5809903523095593,-4.520807855460126,,,,281.0,Zbyněk Linhart,STAN+SLK,5.0
282,-4.302551467347768,2.485043727370209,-5.636990055874781,,,,282.0,Jiří Vosecký,STAN+SLK,5.0
298,3.597608858532582,-1.4521077755239848,2.797964870981951,,,,298.0,Jiří Růžička,KDU+ODS+STA+TOP,5.0
300,-5.187053688869734,3.402973475923045,-6.380963197938605,,,,300.0,Michael Canov,SLK,5.0
301,3.9026416622780022,-2.557648585639615,4.7042482673791115,,,,301.0,Tomáš Czernin,KDU+ODS+TOP 09,5.0
302,-2.891789009197374,1.4064724668497146,1.3790804070697171,,,,302.0,Jaromíra Vítková,KDU+ODS+TOP 09,5.0
303,5.993585659158505,-2.885457369230064,5.5929077289233255,,,,303.0,Jiří Dušek,ČSSDODSVasFaktB,5.0
304,-3.6016171453145582,1.1985925860552857,0.18826976053200284,,,,304.0,Lumír Kantor,KDU+ODS+TOP 09,5.0
305,-8.181899423855308,8.024605894264909,-8.354580835387608,,,,305.0,Ladislav Václavec,ANO,5.0
307,8.091353423490608,-5.123505866919805,5.564803176604356,,,,307.0,Zdeněk Nytra,KDU+ODS+TOP 09,5.0
311,-3.5386711317929436,0.01716541459521694,-1.7852302200330867,,,,311.0,Jan Sobotka,STAN,5.0
312,4.9655513175612676,-3.235125228971521,3.1033512006795285,,,,312.0,Tomáš Goláň,SEN 21,5.0
313,-5.71303469618709,0.653452495635368,-3.4235722098521273,,,,313.0,Jiří Drahoš,KDU+Z+STAN+TOP,5.0
314,-6.015718398415919,0.7342441911027686,-4.239889328009852,,,,314.0,Miroslav Balatka,STAN,5.0
315,-7.122973916505631,1.812198130644307,-4.428676630500252,,,,315.0,Přemysl Rabas,SEN 21,5.0
316,6.318192186737387,-2.5324446060257704,1.2998222316608872,,,,316.0,Pavel Karpíšek,ODS,5.0
317,7.901531337520811,-3.857353664209008,5.389544626335575,,,,317.0,Vladislav Vilímec,ODS,5.0
318,7.289669536222297,-3.8294770968545153,3.7937171580806264,,,,318.0,Ladislav Faktor,NK,5.0
319,0.7262150677376611,-1.2492772991116103,-0.5907710232240364,,,,319.0,Pavel Fischer,NK,5.0
