voter_id,dim1,dim2,dim3
63,-0.4469531159589039,0.24119768201972772,0.1317393657249208
134,-0.36832735801300587,-0.538996676811175,-0.19320657752202333
171,0.6524408659791139,-0.46978488960672715,-0.20203926741611772
172,0.441612941971534,-0.10972894999753699,0.3694262392105897
194,0.4693052974072987,-0.010364054833113725,0.3381475209950985
206,-0.41199645061585566,-0.4163112887623054,0.4964881978193566
207,0.17432589095429624,-0.3956668380843681,0.41295081149511453
240,-0.5089120248571664,0.40438480173024216,-0.0488294423045841
243,0.41414282386486956,0.4018172954382409,-0.17307509037690683
268,0.3299516192209512,-0.8119419712516541,0.027501294252519046
270,-0.39864364373371697,0.05027799487655234,-0.0615203006902851
272,0.05652889086770212,-0.05513443209470157,-0.227369193730045
275,0.5397555917358448,-0.24636503369125923,-0.2192239044810392
278,-0.7045189112258344,-0.11617893127858478,-0.5068077571758963
281,-0.3343947660575688,-0.3908903158881568,-0.25797892784982696
282,-0.4229441634295874,-0.3380784656878838,-0.10897934294461932
298,0.23508669520138584,-0.02905422539661932,-0.10021780599779051
300,-0.47691334462089463,-0.4523376231582329,0.11460083714676991
301,0.3420802301157055,0.3919633661383026,-0.007468747009246427
302,-0.2241013145967187,0.4773089299653975,0.13322594042177863
303,0.5427312182236164,0.20313145396417087,0.30181648854624926
304,-0.3227090103431118,0.4278601911019055,0.19198750090406133
305,-0.5290023867961563,-0.6961214967166868,0.2093730607488573
307,0.6606072950662311,0.18377251608656694,-0.21900952320531114
311,-0.32403140160580585,0.2065748211829808,-0.15023511469049758
312,0.4324471115631225,-0.0008859998891285695,-0.06146651858351341
313,-0.5196820266155232,0.1349714378587851,-0.3935448784532978
314,-0.523879492539008,-0.04560006370150278,-0.34809668739683386
315,-0.6242385216953269,0.020255498592346127,-0.3266025785288871
316,0.5440227886598467,-0.46832585941725413,-0.23202690734614523
317,0.667953685374079,-0.11036047834485865,0.06713966446521526
318,0.6592399954521437,-0.3319472885107432,-0.11220101106276491
319,0.0841301040859257,-0.09603176593491922,-0.0364956499444938
320,-0.7259795715354697,0.07544890642289695,-0.4241710318608184
321,-0.712014913460957,-0.23386711554375397,0.00708377189882221
322,0.3436696723433979,0.39399827069736904,0.07846509933287965
323,0.5526593111485225,-0.11145554545449234,-0.5094434483775174
324,0.2815371299386713,0.08617246937989412,0.36735677515058857
325,0.5864592775702432,0.23145985705553607,-0.09981138918025084
326,0.5683657955494806,-0.1960912758407518,0.06655524077203896
327,0.7349304458121644,0.07102365608946912,-0.15380577994336414
328,-0.5571041614193384,0.006364234991027279,-0.1731514322986817
329,0.5283567081855827,0.01711207596999026,-0.12058175923350693
330,-0.43868231657226264,0.823436309537221,0.02288337919721987
331,0.6658466458967538,0.07733405804533452,0.19535597375976987
332,-0.3944095623909639,-0.6141637904756697,-0.041095416796648215
333,0.520645757267564,0.22587856412277346,-0.06973391176991946
334,-0.4427971002694646,0.24310765731272585,0.05590829737002487
335,0.6196541992074552,-0.3248668193992986,-0.13478399181875092
336,-0.5405094695099991,-0.1762249042597594,0.08046098500389978
337,-0.6805242965355579,0.1534033928052538,0.1214489373624482
339,0.5418704105644303,0.3493041854846082,-0.04780083977808121
340,0.5387110279753891,-0.4776259473778827,-0.18879546384960938
341,-0.3252468184766786,-0.17704677954647288,0.08106642970650138
342,0.4880006666047793,0.17683808520791502,-0.03783504848173415
343,-0.708676414714208,0.035582117266349314,-0.40924823573058927
344,-0.5475304442980402,-0.06790681283979379,-0.21603365200044913
345,-0.42207674598704104,0.09227997954267722,0.14759435408834262
346,0.46683093146137045,0.16833704580740919,-0.2698195568886703
347,-0.14059903793920064,0.32438646007103805,0.5228658925181353
348,0.47421954905437846,0.24369670686012343,0.10167435807131651
349,-0.5256536284741519,0.1809583433228948,-0.3572673090176308
350,0.5488697764234685,0.342270059485292,0.09939214335373468
351,-0.1688566276348362,0.07238170059610136,0.1922381832093398
352,-0.6355574490297129,0.2413375504094507,0.1420952148469643
353,0.3123430235720294,0.573059625443109,0.05778033499338765
354,-0.19415596783407985,0.46479825381310724,0.052571725139556776
355,-0.6677790806891541,0.03439973166564151,0.22008391999749696
356,-0.5760624999440915,-0.37509616251005956,0.36403341515578896
357,0.4875164398946103,0.06638893952627947,-0.07918162852035673
358,0.3707180317680634,-0.6853967599855041,0.13373405569444283
359,0.5997263836093932,0.16895073536754351,0.1289517523224022
361,0.6316037845197118,0.10189582161215724,-0.09344195564146607
362,0.03213115882176898,0.12314270410773251,0.12014164413560323
363,0.21899063592597515,0.08090377384000341,0.4381441917124273
364,-0.5696570640507351,0.2456150521924871,-0.12789829419630508
365,-0.2673902777480405,0.47669736536358337,0.25852603885680675
366,-0.30300282174398396,0.371002610685795,0.1960546770833512
367,-0.36098094551985166,-0.7884867089696839,0.5796210782738114
368,-0.14970811255867356,-0.4297013737641636,0.1866466659521514
369,-0.3938640269172603,0.27109206019149995,0.3822565996586434
